episode,episode time,episode_reward,running_reward,steps_done
7779,5.215392692014575,189.0,151.62,1820502
7780,15.240576651878655,525.0,497.49,1821094
7781,0.9481095466762781,0.0,321.3,1821132
7782,3.9042892018333077,105.0,82.53,1821283
7783,2.89001851901412,0.0,0.0,1821399
7784,10.541025849059224,336.0,314.37,1821816
7785,9.689567972905934,273.0,221.76,1822188
7786,4.179095347411931,63.0,58.38,1822352
7787,0.7066583447158337,21.0,50.19,1822378
7788,9.581412989646196,315.0,279.3,1822766
7789,5.864149685949087,168.0,132.3,1823005
7790,8.587476053275168,241.0,227.71,1823338
7791,2.568542303517461,105.0,62.89,1823438
7792,6.461719705723226,252.0,214.83,1823694
7793,4.4421682776883245,189.0,148.05,1823866
7794,6.916347056627274,273.0,228.48,1824136
7795,1.560566633939743,31.0,109.33,1824202
7796,9.689880643971264,315.0,293.37,1824587
7797,11.392628102563322,399.0,351.12,1825044
7798,1.4525942141190171,10.0,171.98,1825099
7799,0.48115499410778284,0.0,105.41,1825119
7800,5.967965736053884,210.0,193.83,1825363
7801,5.142520256340504,126.0,96.6,1825562
7802,11.671284761279821,231.0,198.03,1826025
7803,5.151304682716727,126.0,91.14,1826225
7804,15.439462497830391,504.0,468.09,1826832
7805,7.127937354147434,220.0,186.19,1827112
7806,0.5851988019421697,0.0,153.65,1827136
7807,0.3177579268813133,0.0,132.61,1827150
7808,7.5698742074891925,315.0,284.55,1827439
7809,8.08931667264551,252.0,211.05,1827777
7810,0.7504242956638336,21.0,159.81,1827807
7811,5.158505961298943,84.0,81.06,1828014
7812,8.90607609320432,294.0,275.1,1828366
7813,11.065075390972197,294.0,275.1,1828803
7814,3.9806903013959527,126.0,85.05,1828965
7815,1.9995360495522618,73.0,64.17,1829032
7816,7.052392058074474,252.0,213.78,1829307
7817,7.279784394428134,210.0,200.97,1829598
7818,1.9113110080361366,84.0,83.16,1829671
7819,0.33441853895783424,0.0,55.86,1829685
7820,14.203665539622307,504.0,485.73,1830248
7821,6.763410292565823,231.0,202.86,1830520
7822,0.7799454675987363,21.0,144.9,1830556
7823,1.188630181364715,84.0,66.57,1830603
7824,7.243573103100061,273.0,250.53,1830891
7825,3.787075554020703,42.0,25.41,1831038
7826,4.468349264003336,168.0,122.43,1831216
7827,5.510142453946173,210.0,160.23,1831426
7828,8.53713195770979,294.0,261.66,1831762
7829,6.943348187953234,147.0,139.86,1832037
7830,5.364577396772802,168.0,134.82,1832249
7831,3.680468804202974,147.0,104.79,1832399
7832,6.486536924727261,252.0,224.91,1832658
7833,8.882585544139147,273.0,233.31,1833010
7834,6.4338885601609945,168.0,143.85,1833262
7835,0.5919763511046767,21.0,116.97,1833286
7836,6.13450432755053,273.0,244.65,1833528
7837,4.2862133625894785,126.0,107.1,1833693
7838,4.105497106909752,63.0,37.38,1833850
7839,1.3157462617382407,84.0,41.16,1833905
7840,6.173164179548621,147.0,123.27,1834149
7841,14.247165827080607,483.0,466.41,1834711
7842,1.2490485720336437,52.0,265.36,1834759
7843,1.5873952535912395,52.0,32.09,1834824
7844,6.022199502214789,273.0,246.12,1835065
7845,12.138486334122717,483.0,426.3,1835555
7846,1.0323761841282248,21.0,284.76,1835594
7847,1.1658508535474539,42.0,108.36,1835638
7848,11.384038981981575,420.0,394.59,1836085
7849,8.967662826180458,294.0,274.47,1836433
7850,0.8976145340129733,21.0,191.94,1836468
7851,0.40657009836286306,21.0,140.91,1836489
7852,7.386640156619251,273.0,243.81,1836781
7853,1.3224556343629956,63.0,154.56,1836831
7854,5.919883145019412,210.0,138.6,1837072
7855,4.30880410131067,105.0,76.44,1837239
7856,9.418588892556727,315.0,275.1,1837622
7857,6.7204057443886995,273.0,231.0,1837903
7858,1.11739894002676,21.0,150.57,1837946
7859,2.155253978446126,84.0,38.43,1838028
7860,8.38195373211056,357.0,285.39,1838353
7861,2.6882139993831515,63.0,46.83,1838463
7862,9.096657154150307,252.0,217.14,1838823
7863,0.3114076564088464,0.0,196.77,1838835
7864,4.613517489284277,294.0,238.56,1839022
7865,4.068071577697992,105.0,60.27,1839185
7866,6.9015955133363605,231.0,175.35,1839463
7867,0.7512360960245132,21.0,141.12,1839494
7868,9.252831944264472,273.0,255.99,1839852
7869,6.610391509719193,189.0,180.81,1840108
7870,3.3346673771739006,126.0,69.09,1840242
7871,2.333364981226623,21.0,27.51,1840333
7872,14.351974558085203,588.0,525.0,1840908
7873,3.9100625244900584,84.0,70.35,1841061
7874,4.53392318636179,115.0,82.04,1841236
7875,1.1286744382232428,31.0,67.16,1841282
7876,11.015884764492512,357.0,317.94,1841697
7877,11.415018471889198,378.0,348.6,1842140
7878,1.1143289785832167,52.0,206.75,1842188
7879,0.23908868804574013,0.0,178.19,1842197
7880,9.978570279665291,336.0,277.62,1842603
7881,7.677687210962176,168.0,144.48,1842906
7882,5.055571295320988,126.0,108.78,1843107
7883,0.7987519465386868,42.0,91.77,1843138
7884,12.012815511785448,399.0,327.81,1843606
7885,9.942878171801567,315.0,268.17,1843996
7886,1.5523038152605295,31.0,118.44,1844059
7887,0.7094130804762244,0.0,39.27,1844088
7888,2.9999093944206834,105.0,60.9,1844209
7889,4.910776490345597,189.0,153.09,1844397
7890,0.998301881365478,42.0,111.09,1844438
7891,7.841928669251502,378.0,319.62,1844748
7892,16.80908229202032,609.0,595.35,1845413
7893,3.1238507451489568,63.0,51.45,1845541
7894,1.7120662052184343,42.0,38.85,1845607
7895,0.8129555629566312,21.0,23.52,1845639
7896,6.433657324872911,273.0,224.28,1845897
7897,1.1511933943256736,21.0,118.23,1845950
7898,5.509813413023949,126.0,122.22,1846164
7899,4.336024167016149,147.0,107.94,1846342
7900,7.646046739071608,189.0,184.8,1846646
7901,4.762229539453983,126.0,81.48,1846826
7902,6.441003947518766,189.0,166.11,1847088
7903,4.778894547373056,126.0,121.38,1847281
7904,4.8633743757382035,189.0,163.38,1847473
7905,2.8875364270061255,84.0,31.29,1847589
7906,2.5835715401917696,42.0,18.9,1847688
7907,5.895310956984758,147.0,132.72,1847931
7908,9.806291101500392,399.0,347.76,1848317
7909,7.072647538967431,231.0,199.92,1848598
7910,3.1941853556782007,105.0,54.39,1848721
7911,0.6232125321403146,0.0,49.35,1848747
7912,9.514396529644728,420.0,357.84,1849118
7913,10.846969368867576,399.0,344.4,1849566
7914,1.2539641419425607,21.0,203.07,1849614
7915,0.18165779393166304,0.0,175.56,1849623
7916,7.800878318026662,294.0,261.03,1849926
7917,6.481283249333501,189.0,162.54,1850182
7918,8.134219590574503,314.0,269.61,1850504
7919,0.22838445845991373,0.0,251.76,1850513
7920,11.495644262991846,399.0,351.75,1850983
7921,3.3024049988016486,84.0,41.16,1851113
7922,2.7453079828992486,84.0,60.06,1851220
7923,6.213123508729041,252.0,215.25,1851457
7924,5.97921516187489,210.0,195.3,1851699
7925,8.927797617390752,231.0,199.92,1852051
7926,9.723179030232131,293.0,265.59,1852432
7927,1.5421872064471245,42.0,134.63,1852493
7928,7.848788741976023,252.0,241.29,1852805
7929,1.2762861661612988,63.0,144.06,1852857
7930,4.89307979028672,147.0,127.05,1853049
7931,6.569486162625253,168.0,142.17,1853310
7932,4.023586098104715,168.0,125.58,1853467
7933,2.4667625911533833,42.0,34.86,1853565
7934,11.493316757492721,315.0,294.21,1854007
7935,6.165639152750373,147.0,116.55,1854256
7936,7.63094637170434,231.0,206.85,1854546
7937,11.772781572304666,315.0,285.18,1855009
7938,2.4490285739302635,63.0,61.53,1855104
7939,4.337790469639003,63.0,45.57,1855269
7940,7.6227604523301125,252.0,222.81,1855576
7941,7.4902795404195786,252.0,215.88,1855865
7942,7.697116259485483,189.0,151.83,1856160
7943,1.234356377273798,52.0,104.32,1856214
7944,7.009168395772576,252.0,242.55,1856486
7945,13.548527801409364,472.0,433.45,1857013
7946,1.2798456232994795,84.0,229.54,1857067
7947,1.5190886482596397,52.0,32.1,1857129
7948,7.86507582385093,210.0,196.35,1857439
7949,5.509427700191736,168.0,122.85,1857653
7950,10.165381559170783,304.0,282.06,1858055
7951,0.46176245249807835,42.0,239.85,1858075
7952,8.601076809689403,315.0,271.32,1858415
7953,8.691113400273025,315.0,286.86,1858755
7954,0.6984785897657275,21.0,219.03,1858785
7955,4.6354023134335876,178.0,155.04,1858963
7956,7.543693452142179,252.0,211.89,1859266
7957,8.277075336314738,231.0,203.28,1859592
7958,5.6939992336556315,262.0,192.16,1859824
7959,2.1892370395362377,52.0,54.97,1859918
7960,5.34765400364995,210.0,167.37,1860129
7961,8.811710450798273,294.0,289.8,1860472
7962,6.17970747500658,210.0,152.04,1860719
7963,1.8992783324792981,42.0,68.04,1860793
7964,6.517995301634073,231.0,218.19,1861051
7965,5.249304110184312,189.0,150.99,1861264
7966,9.481953644193709,388.0,326.03,1861647
7967,0.8298077238723636,31.0,235.83,1861681
7968,4.504680845886469,189.0,144.9,1861861
7969,4.337988737970591,42.0,27.3,1862026
7970,2.520518976263702,105.0,47.04,1862131
7971,8.117476949468255,294.0,250.95,1862451
7972,6.022378175519407,189.0,168.42,1862699
7973,3.6643909541890025,42.0,15.33,1862838
7974,7.340938039124012,252.0,203.7,1863129
7975,9.029549896717072,294.0,248.64,1863484
7976,6.428889072500169,231.0,220.5,1863743
7977,2.1206357050687075,42.0,62.58,1863825
7978,6.797869025729597,168.0,153.3,1864092
7979,5.866738806478679,252.0,233.52,1864321
7980,7.862244272604585,336.0,303.87,1864627
7981,10.63245100248605,315.0,308.91,1865053
7982,0.6861803438514471,0.0,232.47,1865080
7983,0.6622683424502611,0.0,157.5,1865105
7984,7.20863973069936,252.0,225.12,1865381
7985,7.479288786649704,210.0,190.89,1865672
7986,8.046025845222175,241.0,210.2,1865993
7987,1.239758807234466,31.0,120.46,1866047
7988,10.074181554839015,399.0,334.74,1866434
7989,4.54824151750654,189.0,118.02,1866618
7990,6.43871205765754,199.0,167.96,1866867
7991,0.1875638896599412,0.0,160.61,1866875
7992,6.955923969857395,189.0,156.66,1867151
7993,12.654783114790916,420.0,391.02,1867646
7994,4.510626909323037,104.0,74.48,1867823
7995,0.7698694607242942,0.0,60.84,1867856
7996,8.456547954119742,210.0,197.19,1868191
7997,6.292007229290903,273.0,241.29,1868447
7998,5.88052542693913,210.0,188.16,1868675
7999,2.562082211486995,115.0,79.88,1868775
8000,4.869562631472945,231.0,189.42,1868973
8001,5.8653617817908525,231.0,183.96,1869197
8002,5.721387251280248,189.0,158.34,1869422
8003,5.318914118222892,115.0,86.79,1869635
8004,4.14487911015749,189.0,155.4,1869797
8005,4.663914079777896,147.0,99.54,1869981
8006,5.727315631695092,231.0,173.25,1870212
8007,4.97306371293962,126.0,91.56,1870407
8008,5.881865442730486,210.0,189.42,1870631
8009,0.5131363663822412,21.0,162.12,1870650
8010,6.410339481197298,210.0,181.23,1870909
8011,5.348749479278922,147.0,119.07,1871122
8012,9.146646114066243,252.0,228.06,1871490
8013,13.600633844733238,441.0,416.43,1872027
8014,1.397654877975583,42.0,189.0,1872086
8015,1.4468523263931274,31.0,18.64,1872144
8016,4.145761520601809,189.0,146.58,1872307
8017,5.7266102777794,189.0,164.01,1872530
8018,12.990565944463015,398.0,371.19,1873025
8019,1.2720448942855,21.0,195.77,1873076
8020,6.393915681168437,294.0,241.29,1873334
8021,6.426387369632721,252.0,221.97,1873592
8022,6.9621594259515405,147.0,138.81,1873866
8023,0.5602917894721031,21.0,114.45,1873891
8024,5.213492677547038,210.0,161.7,1874103
8025,1.6157116768881679,63.0,90.93,1874174
8026,6.641265308484435,168.0,165.48,1874436
8027,4.568302610889077,189.0,164.64,1874612
8028,6.9891522796824574,315.0,277.41,1874885
8029,10.65464863460511,315.0,294.63,1875301
8030,4.280055762268603,147.0,86.52,1875474
8031,3.173825517296791,115.0,89.28,1875601
8032,5.0254966309294105,189.0,164.85,1875799
8033,10.097188264131546,273.0,245.7,1876199
8034,5.601604065857828,210.0,189.0,1876422
8035,0.15238974150270224,0.0,180.6,1876428
8036,6.265792280435562,252.0,214.2,1876675
8037,3.9822216238826513,168.0,128.52,1876828
8038,4.06051118299365,105.0,67.83,1876990
8039,1.4889448387548327,21.0,49.56,1877044
8040,10.225038163363934,378.0,372.12,1877446
8041,5.1795384949073195,231.0,185.01,1877649
8042,2.996322630904615,105.0,48.3,1877769
8043,0.9943651156499982,21.0,44.1,1877807
8044,4.912469934672117,189.0,142.38,1878002
8045,12.385526211000979,378.0,343.98,1878486
8046,3.577588385902345,126.0,106.89,1878629
8047,2.1460839128121734,52.0,55.09,1878713
8048,6.240971892140806,315.0,256.41,1878957
8049,10.613712240941823,378.0,343.56,1879375
8050,0.9197049541398883,0.0,228.9,1879413
8051,1.0141672110185027,63.0,95.97,1879456
8052,6.933436803519726,273.0,242.55,1879731
8053,6.115803949534893,168.0,152.46,1879971
8054,7.713831555098295,189.0,184.59,1880282
8055,0.49548603501170874,0.0,152.67,1880302
8056,15.463417290709913,567.0,534.66,1880916
8057,0.2930583218112588,0.0,484.26,1880927
8058,4.253223278559744,210.0,136.08,1881097
8059,1.2092737555503845,21.0,87.99,1881144
8060,10.948802505619824,378.0,336.63,1881582
8061,3.997883784584701,147.0,108.36,1881741
8062,1.3797755856066942,63.0,91.77,1881795
8063,3.254516402259469,105.0,65.31,1881920
8064,3.9535354170948267,231.0,168.21,1882081
8065,7.912812875583768,231.0,210.42,1882389
8066,6.260628754273057,220.0,213.77,1882644
8067,2.4075822262093425,115.0,67.6,1882735
8068,9.768358557485044,378.0,324.24,1883106
8069,7.63114707916975,231.0,192.99,1883425
8070,2.4675719682127237,63.0,22.26,1883527
8071,2.3492271648719907,115.0,63.1,1883620
8072,6.088953720405698,147.0,101.43,1883862
8073,5.159374243579805,126.0,97.02,1884072
8074,6.865667944774032,189.0,180.39,1884338
8075,0.8182204635813832,0.0,128.94,1884370
8076,10.10655911359936,315.0,295.26,1884754
8077,2.108140650205314,84.0,88.2,1884838
8078,9.516486161388457,210.0,209.16,1885215
8079,1.5402665082365274,0.0,79.8,1885278
8080,4.838014980778098,147.0,95.13,1885467
8081,12.0753827765584,336.0,310.17,1885951
8082,0.25995560362935066,0.0,277.83,1885963
8083,6.54146171733737,231.0,197.19,1886220
8084,7.708346058614552,273.0,253.05,1886515
8085,8.752414791844785,273.0,221.76,1886852
8086,5.756803520955145,168.0,115.71,1887071
8087,0.4277495797723532,0.0,102.27,1887088
8088,6.323347033932805,252.0,221.34,1887343
8089,6.09143737796694,168.0,138.81,1887590
8090,4.5462495712563396,189.0,135.66,1887772
8091,7.443331436254084,156.0,129.96,1888066
8092,6.884827627800405,210.0,196.14,1888342
8093,12.48373513109982,378.0,351.12,1888837
8094,5.238172289915383,157.0,114.56,1889046
8095,1.1538089541718364,21.0,72.98,1889094
8096,10.713096016086638,378.0,318.78,1889508
8097,3.225231872871518,63.0,44.1,1889631
8098,6.8498274721205235,231.0,201.6,1889897
8099,0.4018886359408498,0.0,173.46,1889914
8100,17.857583183795214,483.0,450.45,1890620
8101,6.458794296719134,210.0,188.16,1890869
8102,2.3375249514356256,83.0,57.3,1890961
8103,0.41219175420701504,0.0,38.4,1890977
8104,9.395927540957928,231.0,227.85,1891351
8105,4.812154117040336,147.0,135.87,1891539
8106,7.6863104701042175,231.0,199.92,1891840
8107,4.435711860656738,126.0,81.9,1892008
8108,3.034288472495973,105.0,75.81,1892131
8109,8.2876858394593,252.0,230.79,1892464
8110,8.231770179234445,273.0,235.2,1892795
8111,5.639159920625389,147.0,81.27,1893020
8112,6.947889949195087,252.0,219.03,1893296
8113,15.331143501214683,420.0,398.37,1893879
8114,1.3480317909270525,42.0,200.34,1893934
8115,0.7021713051944971,21.0,97.44,1893961
8116,8.453683824278414,231.0,218.61,1894285
8117,4.616255037486553,126.0,95.34,1894462
8118,1.0331805190071464,63.0,79.38,1894502
8119,13.106978508643806,409.0,339.48,1895011
8120,4.9671105882152915,210.0,178.08,1895214
8121,7.453252756968141,273.0,240.87,1895517
8122,5.75411884021014,168.0,146.37,1895741
8123,0.5887355487793684,0.0,120.96,1895764
8124,6.238775900565088,336.0,287.49,1896020
8125,14.25613817665726,378.0,341.88,1896571
8126,0.9858648981899023,21.0,235.2,1896608
8127,0.9382180897518992,21.0,99.54,1896650
8128,7.1451427936553955,294.0,264.18,1896931
8129,1.5290044359862804,63.0,138.81,1896994
8130,0.5515835201367736,0.0,74.13,1897017
8131,6.431602285243571,189.0,145.74,1897277
8132,6.348128576762974,189.0,172.2,1897526
8133,6.1781226973980665,168.0,121.59,1897771
8134,12.235256152227521,346.0,310.95,1898253
8135,0.8517386820167303,31.0,218.77,1898289
8136,7.206861210055649,252.0,231.21,1898564
8137,10.220138560980558,378.0,341.67,1898969
8138,2.0083215897902846,42.0,87.36,1899051
8139,2.382828824222088,105.0,61.11,1899150
8140,8.190718094818294,378.0,332.64,1899470
8141,7.742921810597181,231.0,199.29,1899780
8142,4.758899281732738,126.0,102.69,1899966
8143,0.16974250972270966,0.0,96.81,1899974
8144,14.857315871864557,504.0,478.8,1900567
8145,3.4050152730196714,42.0,34.02,1900698
8146,4.500698004849255,126.0,103.74,1900872
8147,4.200588406994939,168.0,146.79,1901040
8148,4.803381089121103,147.0,125.58,1901226
8149,8.005811374634504,231.0,207.06,1901540
8150,1.975878776051104,42.0,77.49,1901616
8151,0.3225728292018175,0.0,47.46,1901630
8152,15.092894389294088,483.0,447.93,1902212
8153,5.972853153012693,231.0,182.28,1902451
8154,0.17881135549396276,0.0,173.46,1902458
8155,0.368094633333385,0.0,154.35,1902472
8156,9.69081718288362,210.0,196.56,1902844
8157,5.4831556510180235,210.0,157.08,1903054
8158,9.416167586110532,231.0,216.72,1903423
8159,3.9431050401180983,114.0,88.13,1903578
8160,8.17884395364672,315.0,272.58,1903898
8161,1.492401534691453,21.0,142.8,1903954
8162,10.79381020925939,252.0,216.09,1904378
8163,4.4083109349012375,42.0,38.22,1904552
8164,7.7057163482531905,252.0,210.42,1904858
8165,13.704763040877879,420.0,397.74,1905387
8166,0.609395107254386,0.0,303.24,1905413
8167,0.5904316157102585,21.0,211.89,1905438
8168,9.64900241792202,252.0,225.96,1905805
8169,8.145556409843266,231.0,190.26,1906119
8170,6.748263607732952,168.0,138.39,1906387
8171,0.7476449450477958,0.0,105.0,1906418
8172,5.517921674065292,273.0,237.09,1906637
8173,1.9428569255396724,63.0,82.74,1906714
8174,8.687128349207342,252.0,211.68,1907051
8175,3.6074823597446084,147.0,100.8,1907198
8176,13.576042355969548,441.0,426.3,1907726
8177,5.524787250906229,147.0,108.99,1907940
8178,5.418994064442813,189.0,118.65,1908150
8179,3.6724609034135938,115.0,84.13,1908296
8180,7.053734670393169,336.0,290.85,1908568
8181,5.707318711094558,210.0,166.11,1908786
8182,7.1932987831532955,189.0,163.59,1909075
8183,0.24630336370319128,0.0,151.83,1909084
8184,14.897115141153336,483.0,445.2,1909664
8185,5.9125446528196335,231.0,193.83,1909903
8186,0.33870711643248796,0.0,171.99,1909917
8187,6.8949179276824,283.0,254.44,1910190
8188,9.358181422576308,378.0,344.61,1910559
8189,4.2934715719893575,84.0,61.74,1910726
8190,8.11858839634806,147.0,147.0,1911039
8191,2.3914838461205363,42.0,26.88,1911134
8192,10.947322365827858,336.0,299.67,1911572
8193,5.835356372408569,168.0,147.0,1911807
8194,6.453480147756636,147.0,136.71,1912063
8195,2.9056651573628187,105.0,59.43,1912178
8196,7.24349522870034,294.0,242.55,1912470
8197,11.698429343290627,336.0,321.51,1912919
8198,0.512141645886004,21.0,263.76,1912940
8199,0.5420620059594512,0.0,194.46,1912963
8200,5.140948540531099,210.0,180.18,1913172
8201,4.166145644150674,147.0,97.44,1913336
8202,5.84382991772145,231.0,178.29,1913570
8203,2.9151041600853205,42.0,34.86,1913687
8204,11.166198412887752,336.0,286.23,1914125
8205,13.713059747591615,399.0,367.92,1914665
8206,0.43406044878065586,0.0,311.01,1914683
8207,7.110785661265254,282.0,259.53,1914958
8208,14.029976651072502,504.0,465.78,1915518
8209,7.382854986935854,230.0,199.66,1915811
8210,1.1048801383003592,21.0,132.41,1915853
8211,0.5694010928273201,21.0,93.7,1915875
8212,11.810296013019979,315.0,287.49,1916341
